id,num_orders
1214927,225.5
1344687,255.0
1288267,251.54
1013447,26.02
1472670,36.84
1079013,71.9
1238444,74.82
1107036,44.08
1478036,46.8
1003011,22.4
1165858,207.18
1142725,217.14
1438722,184.1
1348564,574.08
1082397,238.14
1170464,210.8
1279071,31.9
1454242,85.58
1374880,71.88
1160529,409.94
1282205,369.12
1282979,601.88
1445857,159.36
1300957,181.32
1145685,141.5
1313316,2185.12
1107810,224.3
1027173,1627.32
1364840,55.3
1399020,140.22
1192491,66.74
1326790,34.8
1188764,58.68
1406673,66.16
1294357,217.94
1228266,127.76
1488677,156.12
1424179,23.18
1429867,26.48
1083778,149.74
1412339,210.06
1309019,304.0
1429369,88.62
1023764,72.3
1235639,218.9
1161715,265.96
1034811,272.06
1297084,21.52
1263867,25.64
1207706,142.02
1495277,179.06
1274689,118.54
1473386,47.56
1396008,72.9
1352957,68.94
1175539,244.94
1208032,235.0
1139998,90.58
1345370,569.12
1468915,204.94
1412517,149.6
1235360,60.52
1115937,127.44
1414341,119.32
1150150,268.16
1222246,480.62
1062556,661.56
1389391,88.62
1462187,101.44
1477781,99.86
1307721,3129.5
1086764,458.1
1274608,1251.08
1385813,81.02
1152269,75.66
1293693,121.22
1079050,59.14
1268557,75.12
1028423,29.08
1354486,96.9
1439681,42.78
1100265,197.06
1288951,399.74
1050581,157.66
1115528,30.56
1294502,181.82
1337744,114.68
1430822,153.6
1367941,96.14
1088086,78.64
1022421,59.2
1065633,220.88
1475975,327.52
1301966,298.94
1179522,21.1
1452915,35.34
1337074,66.56
1411597,176.82
1485280,166.68
1228135,76.52
1123336,78.84
1452081,56.2
1434384,294.9
1377169,236.4
1417530,240.16
1468795,121.3
1425915,120.24
1448266,50.76
1103610,24.06
1443467,72.74
1431006,60.0
1249754,158.28
1456297,193.46
1143869,184.46
1402368,146.2
1480810,146.06
1235695,113.32
1126918,1133.66
1204193,77.7
1363689,656.9
1171147,21.56
1069813,31.14
1162341,55.84
1322932,146.82
1299021,589.74
1285582,149.42
1129549,381.98
1464589,325.06
1076755,270.34
1032540,22.14
1309956,19.96
1216773,30.62
1310608,48.72
1398185,48.44
1406628,576.14
1109214,624.02
1359148,205.1
1299390,374.58
1204365,327.5
1089056,166.16
1046942,53.44
1095830,97.56
1225650,48.58
1294270,91.2
1078691,169.04
1136158,201.86
1043837,28.98
1163684,61.74
1027819,67.44
1191824,1480.82
1308807,133.08
1328774,1145.14
1169581,68.08
1430856,95.64
1175333,121.6
1270294,123.28
1321137,24.66
1283691,77.74
1370005,210.4
1262025,361.1
1259435,181.26
1166622,20.58
1383858,21.28
1427098,16.68
1285859,371.54
1440743,372.18
1062420,362.14
1462136,45.2
1009784,23.96
1486013,19.94
1399286,120.52
1147901,103.9
1344150,149.7
1070037,46.82
1222949,35.3
1215011,35.72
1198959,137.2
1188527,79.72
1346714,54.16
1482630,387.88
1448107,186.88
1205567,48.18
1082757,172.62
1215876,50.54
1225833,148.06
1044380,276.16
1205384,304.42
1461502,92.12
1119781,115.82
1139984,160.74
1460556,1517.0
1188459,199.36
1389266,868.74
1108124,63.66
1491489,57.64
1049062,40.64
1075576,65.84
1477670,53.38
1272908,22.28
1038889,194.62
1028380,34.22
1107037,284.08
1334397,545.74
1457455,247.28
1058761,25.78
1130814,378.0
1044631,341.96
1344808,315.32
1038504,26.82
1329960,37.18
1296351,29.24
1019539,49.04
1387986,95.2
1476397,221.82
1167804,67.96
1136777,123.28
1035417,57.04
1064599,303.32
1499642,358.12
1416036,194.08
1458201,486.14
1474894,504.4
1306179,327.14
1002169,84.8
1240731,49.92
1308479,244.02
1430344,334.84
1427461,283.44
1180427,212.54
1084840,232.86
1339628,118.38
1483668,2112.88
1200166,195.36
1186410,1015.86
1483138,29.1
1028424,63.08
1011434,25.82
1476698,85.12
1212467,30.64
1072033,97.96
1355242,316.6
1271881,86.64
1002006,15.88
1278449,14.94
1353206,205.62
1459848,244.2
1164315,248.06
1310332,21.22
1259442,35.96
1040715,33.58
1357297,22.08
1215083,63.34
1459079,380.56
1133258,349.74
1051624,179.16
1189364,287.24
1237197,255.18
1344039,172.08
1228340,58.36
1418384,107.84
1423901,70.62
1034918,157.86
1102692,202.44
1392759,202.08
1478254,82.22
1429232,101.12
1114780,95.08
1479658,1630.78
1080730,358.26
1455182,1027.56
1282860,54.28
1101343,33.44
1431812,20.06
1196870,67.72
1255092,50.94
1459340,75.08
1303994,33.08
1180844,171.58
1229053,513.78
1115522,242.92
1416387,28.02
1175969,334.56
1264512,339.84
1101602,374.56
1364974,60.06
1099346,54.22
1405795,107.14
1496382,140.86
1175684,57.58
1142788,299.5
1295041,345.12
1077288,150.06
1366421,855.18
1492620,407.9
1075788,250.78
1382213,65.22
1182796,148.42
1282019,51.98
1122837,166.86
1273607,342.58
1110475,451.42
1136800,82.72
1160516,179.66
1417174,169.14
1413077,2450.68
1045457,202.54
1015514,2295.82
1013966,91.06
1429994,69.4
1119395,94.28
1329624,152.12
1103849,161.48
1345178,35.78
1155905,62.46
1294097,29.74
1343829,288.36
1266359,429.34
1207533,183.7
1138260,39.08
1112094,35.54
1323908,217.38
1085482,243.82
1409991,315.46
1492673,57.78
1175740,163.98
1395167,171.14
1199340,305.56
1418919,75.48
1377719,37.48
1194437,372.14
1130416,285.42
1280840,150.64
1004386,965.3
1184922,424.72
1100507,354.54
1252468,51.7
1477986,158.46
1214733,112.0
1339069,677.82
1496763,604.72
1104288,1533.7
1448727,221.28
1109352,93.76
1064194,400.08
1442423,3824.98
1312594,504.42
1158066,2421.18
1055289,86.98
1289858,53.86
1264890,62.78
1334387,50.66
1240059,28.96
1182924,103.48
1446920,61.18
1421718,614.1
1154848,575.42
1498872,167.36
1266223,39.3
1098357,416.12
1125038,498.18
1090346,490.7
1284544,65.16
1291460,60.24
1071892,50.98
1486367,517.76
1468541,538.48
1412731,620.22
1128321,36.4
1161914,38.44
1201367,34.28
1135041,93.2
1107151,234.56
1024822,171.06
1231986,52.44
1288363,80.18
1437468,59.82
1440190,539.74
1408826,276.28
1370307,296.34
1054840,550.96
1202900,416.12
1095838,188.62
1367860,39.9
1327389,105.84
1022457,63.84
1149165,342.94
1233718,253.08
1247242,341.76
1402904,47.78
1142998,55.9
1092728,73.6
1045267,3879.02
1116525,159.74
1309132,839.52
1181514,87.52
1378577,74.3
1135287,62.46
1175471,83.0
1088756,308.66
1043794,221.82
1322864,71.64
1315562,69.0
1448323,56.08
1228726,205.84
1086519,343.0
1092587,155.62
1070040,30.88
1414811,200.02
1066536,413.44
1042837,438.2
1168535,46.42
1100363,35.32
1364685,72.92
1089247,120.74
1002289,99.5
1472093,167.88
1277054,40.84
1215476,70.82
1228546,36.72
1348404,164.12
1384611,155.16
1034430,153.38
1350989,341.36
1066808,184.82
1430557,150.06
1353854,65.16
1097979,94.56
1238938,53.38
1245351,223.1
1059707,550.16
1053781,370.7
1066626,236.54
1134734,119.66
1353313,148.44
1435817,1615.54
1452660,315.98
1019982,861.14
1240782,26.36
1350135,39.84
1451801,62.12
1454486,23.48
1164094,87.72
1297617,174.02
1061133,1065.86
1141705,842.6
1424399,18.12
1384912,19.26
1140677,18.24
1311021,269.02
1091445,403.32
1272773,544.86
1297638,19.2
1226628,21.06
1115404,44.34
1064371,28.46
1166572,64.28
1123612,71.1
1359515,360.28
1164565,485.1
1224519,597.12
1158272,732.52
1268541,281.98
1145683,279.08
1328451,69.38
1074082,124.16
1003704,65.96
1113641,285.4
1290576,323.74
1135907,532.22
1082279,155.34
1290141,195.22
1139728,203.74
1453733,4201.62
1002232,255.28
1270725,1135.84
1233905,88.18
1230053,109.4
1472644,95.58
1454734,43.66
1225700,81.02
1110838,293.7
1061668,513.04
1063075,168.12
1208304,32.14
1349760,209.12
1302694,373.2
1493476,469.28
1362461,40.02
1411389,54.18
1351136,38.34
1225400,91.26
1377213,67.34
1125415,154.06
1043869,27.72
1356946,93.58
1217777,43.48
1476749,367.86
1206410,518.62
1219775,147.64
1178390,624.82
1442492,308.44
1037900,215.06
1013732,30.6
1421863,88.26
1429149,120.4
1282157,383.72
1211603,320.46
1083920,609.1
1460475,79.58
1362845,89.0
1020749,119.72
1158899,3872.74
1479026,262.18
1264189,1191.06
1125550,45.38
1274650,25.46
1095654,35.98
1196904,71.02
1071193,65.42
1408576,47.5
1414454,24.7
1388607,99.2
1273431,26.02
1452892,247.64
1433782,356.62
1422861,84.28
1358884,191.88
1374456,181.7
1140646,307.22
1465544,50.44
1069495,53.12
1209537,55.9
1420346,217.16
1393333,266.76
1075794,304.38
1087010,35.6
1318684,56.8
1438307,110.36
1369685,151.2
1280197,73.7
1035293,48.32
1159948,261.06
1314173,278.04
1040051,133.1
1106975,869.98
1159863,515.22
1233212,264.9
1400709,20.88
1171028,148.2
1340130,99.16
1494618,489.3
1130731,438.04
1462364,1090.88
1009223,125.78
1201493,137.04
1410422,196.58
1419099,2614.78
1216159,309.64
1094661,1091.66
1131852,26.8
1240781,25.22
1259603,25.02
1020079,26.68
1289847,85.34
1409175,566.34
1302003,685.44
1182340,205.68
1475668,18.9
1195244,79.1
1320276,282.22
1433963,73.56
1061545,87.48
1123342,74.64
1499088,244.9
1304737,324.68
1191484,287.9
1268631,19.6
1435213,20.94
1358960,22.18
1159038,70.28
1167774,72.9
1276231,51.2
1193203,21.2
1086235,40.4
1443957,30.96
1144315,317.76
1170143,309.48
1456750,260.72
1178106,1553.78
1478799,886.32
1441691,502.4
1072387,83.28
1296374,133.2
1452022,116.92
1202770,688.6
1292462,682.22
1283801,2051.48
1172837,98.16
1061530,114.0
1132421,204.76
1207821,4333.74
1425955,534.56
1177798,3307.04
1206668,159.02
1083512,120.98
1032899,64.94
1419409,338.18
1313011,247.7
1450249,235.84
1332124,51.98
1342545,234.24
1189165,38.96
1298632,693.28
1483839,564.14
1194554,490.38
1246235,34.92
1394658,56.62
1083939,27.92
1389275,294.76
1040684,462.66
1214462,647.48
1230965,135.06
1379530,104.72
1212610,106.14
1304455,447.18
1412631,559.04
1317530,855.3
1426262,41.6
1239465,38.66
1416084,38.22
1279695,277.9
1441734,630.22
1103357,438.86
1198182,41.44
1025834,111.58
1181097,139.9
1161018,402.94
1309392,355.18
1455063,417.3
1158632,1869.68
1091121,998.76
1088945,440.3
1489209,61.48
1023300,216.26
1439667,150.7
1293881,627.44
1485195,645.04
1153454,2167.46
1069020,122.48
1213921,147.52
1305234,286.22
1291485,3886.42
1387465,546.4
1256817,2788.08
1224265,107.36
1334010,118.06
1467939,72.56
1180074,121.68
1074049,94.52
1302893,135.9
1394784,48.78
1408505,156.14
1345794,36.86
1051255,623.22
1142160,643.4
1107967,401.82
1067301,52.46
1492121,56.12
1067044,33.68
1481158,263.34
1195466,347.24
1256199,335.78
1122945,135.58
1028988,137.3
1499206,109.64
1319595,233.64
1150029,411.2
1194693,575.22
1111675,45.64
1031321,27.12
1292810,41.76
1471715,147.44
1442310,437.38
1104258,421.86
1494852,87.7
1255232,130.04
1210758,115.82
1154462,371.38
1301242,438.9
1230914,336.6
1379139,156.62
1042036,162.44
1094777,82.32
1018091,28.84
1303118,145.9
1491185,51.78
1295788,169.84
1259106,365.26
1238736,258.4
1458641,98.46
1311052,252.54
1169917,99.08
1287052,1600.92
1395336,192.52
1190637,990.02
1084617,46.32
1458882,28.02
1337676,34.0
1131529,39.52
1492888,32.66
1315303,104.04
1495511,24.98
1033654,143.0
1241673,813.84
1171101,170.16
1208622,16.52
1312726,15.8
1038199,365.3
1125955,336.8
1191952,326.94
1101241,30.9
1066302,40.86
1360048,33.6
1413086,43.46
1101295,39.42
1244418,75.74
1060936,61.52
1210023,586.98
1415291,597.36
1475531,247.46
1301467,333.3
1385854,244.14
1363852,163.44
1162850,49.52
1432549,99.06
1189551,54.76
1038816,153.18
1480033,191.4
1439508,203.26
1288387,113.78
1002856,50.8
1235062,1069.18
1256663,248.46
1257953,724.32
1372244,25.68
1354738,40.36
1082827,64.58
1060476,203.72
1212359,723.12
1445136,199.54
1086420,20.96
1416779,19.9
1459993,290.28
1083469,317.38
1301576,350.4
1432401,17.52
1425354,21.3
1030592,22.98
1190493,70.78
1025415,34.94
1266382,47.06
1063358,36.28
1460874,410.52
1389985,461.3
1282001,171.64
1281477,86.34
1192441,67.4
1410275,85.86
1234421,30.72
1459159,131.38
1070644,124.54
1166141,113.56
1187242,52.38
1226046,83.08
1479494,92.52
1395552,780.14
1144343,271.68
1423217,705.84
1343976,24.16
1285359,74.58
1083044,66.08
1209421,212.48
1330416,100.66
1353281,34.98
1357260,197.4
1390060,228.78
1361611,227.68
1323071,36.08
1257128,32.26
1070053,36.38
1453716,76.5
1208237,41.8
1087231,119.94
1198739,99.58
1146521,121.52
1468705,873.0
1057220,429.54
1279856,333.8
1090792,54.88
1178960,111.32
1117896,103.1
1397015,482.14
1418689,505.16
1228164,627.56
1029940,72.06
1328781,117.64
1065461,225.18
1243839,3992.4
1471318,274.2
1363829,1293.82
1441756,41.98
1228411,39.9
1358172,82.12
1200656,138.98
1134918,60.68
1347464,119.82
1193522,439.72
1204196,549.88
1406890,150.54
1030025,24.4
1219364,23.88
1161599,25.72
1250988,174.08
1171474,224.9
1125554,200.94
1298954,82.52
1040458,76.64
1460940,124.66
1357262,274.2
1156851,406.6
1114185,548.58
1274272,36.08
1247132,37.6
1470240,35.96
1099379,116.7
1197638,197.92
1007842,175.58
1354636,38.96
1214395,88.22
1267738,41.2
1062104,217.7
1417525,239.0
1009375,350.64
1250371,590.04
1460051,163.8
1073366,173.52
1411707,48.1
1018726,133.04
1466565,121.04
1093106,342.0
1482584,247.16
1349917,677.0
1126206,111.12
1062592,41.6
1057767,59.1
1383977,1029.14
1105382,253.38
1488019,986.44
1310708,29.62
1224959,44.68
1198619,31.36
1109243,32.52
1286106,99.36
1211354,35.76
1212519,394.44
1309748,296.72
1292773,97.02
1085197,22.76
1161921,131.88
1285669,141.52
1094658,102.86
1076525,125.82
1450450,44.9
1372636,210.02
1406546,259.62
1348460,229.18
1240846,100.88
1015804,247.84
1248501,104.84
1121701,40.42
1337720,70.38
1422209,211.62
1003447,201.3
1061263,91.7
1145373,1106.68
1132636,728.52
1201156,296.02
1078058,48.32
1151079,122.34
1189941,112.96
1475951,413.44
1184448,351.36
1391925,1061.8
1476929,95.84
1231386,105.18
1404911,152.6
1114758,3093.96
1144461,350.16
1066415,1196.78
1008743,75.9
1189950,73.38
1219400,133.1
1419847,170.14
1114649,71.56
1216349,39.46
1244754,96.6
1331326,48.56
1120815,419.36
1462648,474.16
1126592,172.38
1055426,42.24
1384255,22.58
1306205,34.98
1019043,184.26
1408089,248.98
1146767,376.86
1259805,108.18
1497120,67.84
1292298,63.18
1405377,228.98
1426151,257.38
1116946,324.86
1133414,77.96
1062761,41.3
1061634,52.84
1305049,253.72
1116333,349.6
1191349,244.92
1159771,89.66
1251864,64.6
1083765,299.78
1228552,277.62
1430516,223.06
1151845,275.36
1294699,182.06
1135850,84.58
1180421,42.88
1123301,152.5
1300287,86.06
1168400,130.06
1097503,241.98
1408518,221.1
1444957,80.72
1399997,78.12
1014758,92.16
1095122,1640.3
1489921,191.3
1209256,956.54
1016153,39.04
1085266,18.66
1143854,43.2
1312916,50.14
1175396,16.78
1074206,83.12
1248416,44.8
1453080,191.4
1192024,693.58
1141206,243.14
1355728,23.28
1299237,22.66
1307772,380.4
1400665,342.22
1004645,316.26
1210413,25.64
1436680,71.32
1470215,47.12
1324163,73.3
1339559,49.3
1497250,79.0
1365093,46.64
1027940,403.76
1209765,479.56
1450040,190.92
1214298,501.5
1382875,387.22
1253739,185.22
1193984,35.18
1097871,96.36
1224457,65.68
1136765,125.54
1229203,141.06
1219292,197.7
1146575,49.66
1423852,98.58
1297702,37.92
1161437,2665.72
1125330,193.36
1360747,1290.02
1029594,87.54
1020884,68.3
1306594,62.16
1457994,100.36
1043255,56.18
1013503,165.2
1435938,29.68
1220416,67.72
1442117,246.56
1029656,352.88
1435147,170.9
1472716,25.88
1226697,40.08
1141281,19.66
1190516,193.48
1008247,289.1
1418093,277.82
1075398,35.54
1064800,27.94
1492791,34.0
1205053,112.86
1090692,108.66
1103070,170.36
1365090,27.16
1195960,38.88
1427004,64.58
1178338,207.62
1040396,225.14
1391592,127.64
1208134,243.42
1489281,156.18
1158712,116.52
1313348,54.44
1348022,104.48
1304904,72.3
1384166,258.92
1448485,381.6
1392836,297.56
1490612,157.0
1281225,137.16
1147987,178.4
1325439,2346.26
1160732,282.0
1394137,1049.98
1015427,33.04
1492109,27.18
1104909,27.52
1312658,43.18
1265919,30.3
1168667,20.2
1498239,141.98
1056884,120.46
1428307,495.94
1215913,159.52
1159521,17.68
1059592,240.92
1373733,463.94
1308805,508.02
1238435,32.3
1488981,56.86
1157481,56.78
1043153,35.92
1284746,74.48
1467255,49.0
1343273,441.48
1137134,565.52
1092730,238.02
1448019,1407.3
1231141,426.3
1040612,453.68
1113754,191.52
1185582,457.52
1057285,312.08
1203477,951.96
1158165,969.14
1419040,1505.38
1285350,138.1
1157350,115.74
1262900,195.68
1052629,3944.24
1038769,880.06
1227970,3999.02
1346637,318.54
1224017,283.0
1136861,184.46
1316119,223.98
1059546,241.1
1043566,158.98
1404159,61.72
1498846,354.08
1110118,76.44
1290480,694.38
1268614,989.22
1024354,509.72
1234416,72.18
1040435,57.46
1240915,398.4
1084025,518.36
1499604,504.84
1388767,101.16
1274715,157.0
1461469,65.42
1008292,474.78
1245361,407.46
1479849,793.04
1401490,63.72
1482761,58.22
1309393,51.7
1247648,501.46
1458403,926.26
1408082,828.96
1242344,171.82
1374742,279.74
1012940,184.76
1221568,719.5
1114301,662.78
1105342,395.08
1137633,451.44
1178329,182.54
1499858,183.74
1215907,32.42
1211478,125.42
1033546,110.1
1464245,483.6
1058371,397.82
1026616,695.88
1247355,337.86
1114236,226.46
1289229,268.04
1451604,3148.74
1379933,368.38
1372659,650.24
1230021,33.88
1256599,35.68
1223398,17.16
1285191,68.98
1155784,578.64
1498106,428.2
1308355,176.36
1417280,76.1
1146888,79.5
1496161,140.4
1308362,176.32
1371858,133.78
1364559,243.54
1359349,288.88
1368289,560.0
1240720,27.02
1391833,21.96
1360908,22.22
1023628,77.08
1369768,63.38
1412995,41.2
1223485,53.96
1288249,24.62
1006238,395.4
1059275,308.26
1147027,270.78
1004923,802.78
1242357,408.66
1466888,253.8
1493859,67.2
1210459,253.9
1368817,249.94
1279294,413.68
1167231,628.7
1259128,900.0
1358767,115.2
1096137,141.82
1457740,213.6
1269024,4199.62
1075647,504.12
1312036,2233.92
1008079,22.66
1204384,24.16
1119932,41.86
1000399,30.44
1427919,32.02
1375237,29.42
1296679,738.2
1168909,691.6
1269115,394.66
1338145,35.74
1128999,30.7
1220606,110.64
1241511,123.86
1104790,171.38
1425208,101.24
1199464,71.9
1050102,111.88
1336720,250.7
1213184,402.84
1076322,637.16
1321832,31.12
1373978,100.46
1081549,98.84
1240433,78.92
1387655,28.16
1350726,48.3
1496114,32.36
1432286,470.1
1385345,365.34
1170636,347.94
1230601,1931.28
1041516,519.48
1173083,501.42
1450921,167.56
1496330,390.0
1255410,315.7
1170613,964.82
1247310,1058.12
1177106,2150.58
1326323,154.9
1394882,160.26
1182328,356.54
1174658,5372.2
1293282,755.98
1386650,3869.9
1309704,125.94
1195327,114.0
1473452,111.8
1210879,75.7
1185214,177.76
1066210,95.64
1499625,526.04
1080267,284.84
1330955,66.82
1335465,743.02
1267998,989.24
1025909,525.78
1332594,48.5
1401858,39.22
1028364,35.92
1313113,573.3
1064070,918.88
1484042,958.78
1340756,150.46
1276173,162.64
1330803,117.4
1455753,459.66
1164898,645.74
1343584,820.64
1478559,45.24
1283300,35.78
1109985,260.74
1182370,676.0
1119237,278.78
1061216,72.8
1186970,183.7
1232710,152.38
1174524,510.14
1203994,318.76
1283754,617.8
1244061,694.14
1354740,612.68
1437784,338.26
1041281,46.36
1472538,94.9
1446011,60.68
1042253,275.22
1119080,356.58
1386957,560.9
1331353,186.0
1308975,194.38
1052339,245.28
1473719,4807.4
1149757,329.04
1309128,2268.66
1465472,136.44
1322204,100.12
1206240,89.96
1120227,87.88
1258298,347.38
1129006,297.84
1020196,28.62
1447296,151.42
1367769,21.98
1400232,529.5
1016753,884.16
1242885,517.86
1168409,40.2
1231518,50.7
1380987,29.26
1215932,341.08
1117884,304.66
1363817,448.3
1152096,63.3
1486487,37.76
1418848,40.8
1310755,197.24
1338515,238.6
1010982,366.76
1219191,37.12
1415229,112.18
1198846,37.78
1149035,429.82
1143934,321.92
1418885,332.68
1186700,183.02
1412431,225.36
1265941,107.76
1174252,53.9
1391318,147.52
1373444,150.14
1255746,205.38
1432440,315.32
1261892,295.16
1068928,200.98
1265780,237.22
1348612,1268.24
1160642,324.72
1163720,925.12
1305847,42.54
1274777,30.04
1390345,44.32
1080632,26.66
1362043,86.18
1379600,38.72
1178473,212.4
1441562,983.26
1045971,148.56
1399293,18.02
1306525,363.6
1495101,348.5
1189930,327.52
1320678,26.8
1491671,42.1
1285364,87.96
1288551,58.34
1457020,960.82
1087121,1166.66
1308249,296.06
1068127,752.42
1108102,690.84
1294107,300.22
1280040,34.32
1435366,191.18
1498193,261.12
1483366,322.04
1458620,111.5
1316768,88.14
1279885,123.68
1397824,3277.54
1052054,186.82
1026328,946.08
1275190,45.3
1374425,45.94
1439872,29.78
1407466,22.68
1488816,111.98
1370281,329.76
1413701,92.1
1307828,17.48
1170147,225.38
1334448,233.74
1033182,189.28
1065230,34.86
1447947,39.2
1468251,23.22
1183920,40.18
1145327,474.52
1419745,581.76
1445638,115.96
1306558,409.24
1108134,363.52
1088320,106.66
1262779,42.54
1381709,101.02
1241273,73.1
1424447,267.12
1354383,374.94
1319128,444.48
1257115,304.58
1395094,138.52
1444861,174.52
1328290,1650.28
1178643,234.12
1342743,1109.58
1461309,69.48
1442360,59.52
1006284,57.7
1134764,194.48
1161944,83.8
1249279,32.36
1156031,78.12
1131668,34.92
1434813,259.3
1068689,589.14
1318738,372.22
1432334,31.32
1475359,391.58
1087593,370.04
1083819,347.14
1341927,33.14
1234463,41.46
1016464,71.46
1358838,183.5
1477660,19.04
1148248,39.32
1039288,60.68
1059110,307.98
1473909,326.54
1068714,216.18
1089089,1495.5
1356974,880.36
1346234,273.54
1315874,38.32
1262985,104.8
1260615,105.36
1060044,591.54
1356232,555.38
1357020,1327.0
1209654,155.56
1427961,102.84
1369209,180.36
1225027,3280.24
1099215,221.46
1424670,1419.6
1238679,87.02
1392104,89.26
1205977,198.76
1167315,110.92
1444210,103.04
1016117,35.82
1130081,96.8
1300651,537.14
1184868,518.08
1009874,202.66
1378506,232.92
1304918,246.28
1434845,265.58
1133760,80.46
1096748,97.86
1451740,90.3
1227978,223.78
1277125,292.4
1196150,308.7
1334489,33.1
1431014,26.62
1023140,353.12
1489036,300.26
1022069,321.04
1454833,30.48
1062563,54.62
1405958,65.28
1059406,211.7
1469078,301.36
1292707,360.16
1398644,513.98
1203716,243.08
1442542,127.34
1425213,30.8
1120872,137.6
1005457,75.66
1178195,400.2
1276208,498.74
1006772,1181.54
1013636,151.06
1009256,124.16
1439011,179.92
1440035,2390.9
1498548,263.7
1416818,1615.18
1020169,106.36
1159657,46.46
1316740,38.48
1386951,66.56
1180443,26.8
1287984,108.0
1425859,509.5
1468717,459.4
1112208,166.64
1481291,24.9
1020410,24.32
1074040,105.42
1369208,162.84
1180067,26.48
1151498,246.24
1130148,185.9
1121206,160.64
1110144,277.1
1176486,451.62
1073716,469.92
1283548,24.98
1338495,110.3
1059213,147.76
1083637,130.94
1055724,39.94
1435255,47.06
1067586,44.1
1095952,243.54
1341028,235.66
1365830,180.96
1365959,353.2
1317198,204.6
1451163,118.0
1239283,51.4
1025725,113.62
1233183,97.56
1315899,362.96
1347174,460.24
1497342,530.24
1126061,178.34
1105093,99.88
1259625,148.7
1130528,3616.8
1495708,528.32
1458963,837.52
1469496,24.62
1176341,27.96
1145097,37.04
1428215,30.82
1041705,62.32
1081454,306.38
1125431,736.18
1470105,379.48
1311945,85.46
1234987,63.3
1420177,114.56
1022645,52.56
1078051,147.62
1175825,476.46
1331054,723.94
1470658,645.06
1297518,23.42
1347237,35.64
1256412,69.38
1032350,64.88
1277516,33.88
1342728,82.46
1438163,302.42
1156954,326.12
1272295,527.26
1107132,294.66
1334275,294.62
1209977,180.7
1459739,62.64
1291850,97.92
1379698,57.26
1432632,164.48
1122526,303.14
1404288,298.36
1400901,52.08
1323340,56.5
1292411,66.92
1482582,1363.0
1127643,181.06
1283497,1291.8
1057636,74.3
1150235,53.34
1474289,63.94
1354025,69.8
1253575,98.8
1299937,119.7
1089000,28.9
1039852,47.2
1267675,45.8
1488207,220.16
1350692,582.08
1210781,205.52
1193951,35.44
1095002,19.72
1492945,393.46
1054104,316.06
1423493,332.42
1002941,48.58
1125618,46.66
1360006,46.12
1059761,128.32
1091221,168.64
1435805,165.94
1245279,54.26
1396283,92.86
1093919,45.18
1343778,261.6
1011146,261.86
1154102,123.58
1415730,1234.22
1475935,619.82
1109571,364.4
1319787,54.84
1276137,203.24
1001227,144.62
1195293,670.88
1398730,609.6
1455484,1470.2
1388600,97.02
1077390,111.56
1403233,208.74
1015880,4360.9
1241151,416.62
1172613,2415.36
1084812,159.94
1277060,97.5
1436368,95.2
1090497,47.88
1280108,311.98
1311137,75.38
1494207,49.6
1412828,167.66
1055572,630.5
1059092,779.86
1277198,714.32
1087687,37.38
1069820,21.64
1036895,25.54
1296744,107.58
1142898,139.64
1398759,231.96
1080640,89.4
1260746,114.78
1171633,51.48
1230287,454.32
1499428,303.5
1301567,577.76
1463347,37.36
1428200,40.36
1291907,196.96
1147260,557.48
1454907,296.92
1217383,44.44
1011928,144.7
1379372,73.82
1338047,253.24
1469818,336.12
1168040,381.86
1009386,773.54
1168372,477.76
1324150,180.26
1059445,48.54
1099952,125.4
1250220,54.94
1188755,167.22
1446882,323.88
1144740,367.72
1464033,74.9
1388757,69.16
1323659,74.24
1478111,1736.08
1348933,259.04
1449756,1171.12
1230883,67.84
1167420,217.8
1405883,133.28
1175845,88.44
1117513,29.86
1024283,358.1
1492218,665.64
1027316,564.84
1471485,50.94
1024988,39.82
1260453,34.4
1489141,245.7
1454232,324.34
1011226,395.5
1175256,44.42
1243108,39.28
1093088,76.04
1217703,113.86
1282607,113.34
1370140,41.74
1219713,62.76
1249198,29.7
1073611,395.08
1211587,332.24
1068406,167.62
1342607,81.2
1261077,111.72
1484727,25.22
1352470,116.24
1088236,83.22
1215183,208.0
1396786,295.24
1094702,272.62
1089745,92.84
1156482,106.96
1103642,220.04
1342267,180.34
1025372,409.66
1022495,268.74
1493813,27.96
1301621,24.86
1075950,19.24
1136679,210.14
1430125,1773.96
1016676,2020.28
1208909,129.04
1389983,110.58
1337158,148.92
1221233,75.92
1035195,92.14
1037113,145.76
1132160,34.76
1053053,30.58
1413177,30.54
1126045,43.34
1133753,25.94
1077837,21.22
1022717,21.02
1309964,264.58
1019057,174.7
1131145,141.48
1486477,1485.44
1072415,631.26
1119869,342.5
1219047,135.52
1477396,785.0
1436609,857.12
1069354,1441.54
1314692,168.52
1304622,113.26
1078876,214.14
1343631,901.32
1066795,536.82
1161188,956.16
1149120,113.86
1221328,110.88
1480464,144.1
1161892,97.46
1149568,115.46
1300878,37.46
1300870,121.36
1258889,90.14
1454269,682.0
1438319,1795.16
1373998,1868.78
1012823,52.92
1156189,60.7
1140498,188.94
1091479,197.62
1353419,208.1
1457486,159.0
1144262,249.68
1052105,116.68
1415004,147.26
1453040,204.1
1239627,417.04
1381963,37.58
1467104,38.34
1105735,32.26
1382389,318.34
1164582,608.06
1231645,520.52
1046978,265.04
1462588,133.92
1124263,404.06
1099251,425.72
1162730,251.1
1274836,1539.02
